TP_FUNDO;CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;VL_PATRIM_LIQ
FI;35.777.196/0001-00;POLIGNANO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2021-06-30;13371667.37
FI;35.779.763/0001-67;AD ASTRA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;28735382.82
FI;35.779.802/0001-26;LEGACY CAPITAL VTRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO;2021-06-30;33530299.35
FI;35.779.861/0001-02;LGCY FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR;2021-06-30;264704280.60
FI;35.779.895/0001-99;VITIS CAPITAL LONG BIASED FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO;2021-06-30;24929121.62
FI;35.779.924/0001-12;VITIS CAPITAL LONG BIASED MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2021-06-30;25403185.59
FI;35.779.965/0001-09;MAUÁ CAPITAL TOTAL RETURN FUNDO DE INVESTIMENTO EM RENDA FIXA LONGO PRAZO;2021-06-30;73445122.41
FI;35.779.996/0001-60;SONATA MAESTRIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM AÇÕES;2021-06-30;7627916.99
FI;35.780.039/0001-53;VITREO MICROCAP ALERT FUNDO DE INVESTIMENTO EM AÇÕES;2021-06-30;53738746.76
FI;35.780.060/0001-59;VTR MILES ACER LONG BIAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-06-30;27977658.05
FI;35.780.086/0001-05;VITREO AWP FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO EXTERIOR;2021-06-30;86212454.64
FI;35.780.106/0001-30;JOURNEY CAPITAL VITREO RDVT11 FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA;2021-06-30;37020137.76
FI;35.789.402/0001-00;TREND PE I FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA SIMPLES;2021-06-30;547728987.91
FI;35.789.436/0001-96;ARX EVEREST ADVISORY FI EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO;2021-06-30;233727973.06
FI;35.803.159/0001-29;ARAUCARIA PREVIDENCIA FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;2021-06-30;67898948.60
FI;35.803.178/0001-55;G5 FEEDER VC VALOR III FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;24361814.40
FI;35.803.200/0001-67;CHR FUNDO DE INVESTIMENTO DE ACOES INVESTIMENTO NO EXTERIOR;2021-06-30;9837581.56
FI;35.803.219/0001-03;G5 MONACO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;102228242.21
FI;35.803.235/0001-04;TACTICAL ALLOCATION - SEGUROS UNIMED FUNDO DE INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2021-06-30;160082331.94
FI;35.803.249/0001-10;MOGNO VIRTU FUNDO DE INVESTIMENTO MULTIMERCADO;2021-06-30;16151432.64
FI;35.803.277/0001-37;VALORA PREVIDENCIARIO MASTER FUNDO DE INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2021-06-30;33593125.42
FI;35.803.288/0001-17;CAPSTONE MACRO MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2021-06-30;4818718966.88
FI;35.806.087/0001-73;FRANKLIN CREDITECH FIC DE FUNDOS DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;2021-06-30;55272637.86
FI;35.806.129/0001-76;WARREN PREVIDÊNCIA ICATU FUNDO DE INVESTIMENTO MULTIMERCADO;2021-06-30;3329487.67
FI;35.806.167/0001-29;POLYFACE FUNDO DE INVESTIMENTO MULTIMERCADO;2021-06-30;15776209.02
FI;35.806.221/0001-36;JGP ESG PREVIDENCIÁRIO MASTER FUNDO DE INVESTIMENTO EM AÇÕES;2021-06-30;30556269.54
FI;35.807.608/0001-07;FRANKLIN CREDITECH FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;2021-06-30;55516153.58
FI;35.807.745/0001-41;JGP AÇÕES ESG 100 PREVIDENCIÁRIO ALOCADORES ICATU SEGUROS FIC DE FUNDOS DE INVESTIMENTO EM AÇÕES;2021-06-30;14170371.00
FI;35.807.793/0001-30;JGP AÇÕES ESG 100 PREVIDENCIÁRIO ICATU SEGUROS FI EM COTAS DE  FUNDOS DE INVESTIMENTO EM AÇÕES;2021-06-30;16341200.46
FI;35.807.848/0001-01;KIRON QI FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2021-06-30;48926615.93
FI;35.812.926/0001-66;IJD FUNDO DE INVESTIM EM COTAS DE FDOS DE INV MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;3154251.87
FI;35.812.956/0001-72;ITAÚ FLEXPREV ALEA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2021-06-30;21463678.26
FI;35.812.980/0001-01;VIKING 1 FICFI MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;102559171.06
FI;35.813.012/0001-10;CRUZ ALTA FICFI MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;63405238.68
FI;35.813.036/0001-79;ITAÚ FLEXPREV AMALFI FICFI MULTIMERCADO CRÉDITO PRIVADO;2021-06-30;31257490.59
FI;35.813.066/0001-85;B3R AÇÕES FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR;2021-06-30;119338975.82
FI;35.813.083/0001-12;STAR MITRE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO;2021-06-30;75493413.01
FI;35.813.116/0001-24;ITAÚ FLEXPREV SETA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2021-06-30;57391521.82
FI;35.813.151/0001-43;ITAÚ FLEXPREV CINQUE TERRE FICFI MULTIMERCADO CRÉDITO PRIVADO;2021-06-30;47753004.87
FI;35.813.170/0001-70;FM FAM FICFI MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;17086394.03
FI;35.813.216/0001-50;ITAÚ FLEXPREV LUNA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2021-06-30;34545062.00
FI;35.813.276/0001-73;IPE FUNDO DE INVESTIM21ENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;23147867.42
FI;35.813.308/0001-30;ITAÚ JLEI FICFI MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;15210150.45
FI;35.816.121/0001-90;ITAÚ FLEXPREV ESMERALDA FICFI MULTIMERCADO CRÉDITO PRIVADO;2021-06-30;42870065.62
FI;35.816.153/0001-96;PATRIMONIAL MULTIGESTOR FICFI MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;75428373.44
FI;35.816.166/0001-65;PATRIMONIAL MÁSTER FICFI MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;100378223.20
FI;35.816.183/0001-00;FUNDO DE INVESTIMENTO PATRIMONIAL SISTEMÁTICO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;52287900.28
FI;35.816.194/0001-82;ITAÚ MASTER MACRO PREV FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR;2021-06-30;141154915.63
FI;35.816.210/0001-37;RT TEBE II RENDA FIXA FUNDO DE INVESTIMENTO;2021-06-30;223555281.74
FI;35.816.699/0001-47;GAUSS IV FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO;2021-06-30;57668266.80
FI;35.816.893/0001-22;VITREO SELIC FUNDO DE INVESTIMENTO RENDA FIXA SIMPLES;2021-06-30;342898401.49
FI;35.819.063/0001-59;ESPARTA FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;2021-06-30;80186279.36
FI;35.819.148/0001-37;STONECO EXCLUSIVO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO CP;2021-06-30;149758821.88
FI;35.819.219/0001-00;JIVE DISTRESSED III OFFSHORE FIC DE FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO;2021-06-30;549837973.27
FI;35.819.274/0001-91;CSHG JIVE DISTRESSED ALLOCATION III FIC FIM - CP;2021-06-30;869850926.01
FI;35.819.455/0001-18;MM MACADÂMIA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;9209100.18
FI;35.819.522/0001-02;MODALMAIS EQUITY DINÂMICO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2021-06-30;7244095.47
FI;35.819.574/0001-70;MODALMAIS SELEÇÃO QUANT FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2021-06-30;6019818.22
FI;35.819.666/0001-50;JIVE DISTRESSED III ONSHORE FIC FIM - CP;2021-06-30;869896164.22
FI;35.819.708/0001-53;JIVE DISTRESSED III FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO;2021-06-30;1411342922.75
FI;35.820.534/0001-49;PORTO SEGURO HOLDING FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;34727937.06
FI;35.820.586/0001-15;VITREO INFLAÇÃO LONGA FUNDO DE INVESTIMENTO RENDA FIXA;2021-06-30;379612478.83
FI;35.820.597/0001-03;HS FUNDO DE INVESTIMENTO EM AÇÕES;2021-06-30;16105623.60
FI;35.820.605/0001-03;VITREO FOF MELHORES FUNDOS BLEND FIC DE FUNDO DE INVESTIMENTO MULTIMERCADO;2021-06-30;62694641.19
FI;35.820.622/0001-40;GREENFIELD FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;12940131.84
FI;35.820.632/0001-86;VITREO BONDS USD FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2021-06-30;39102556.11
FI;35.820.650/0001-68;VITREO BONDS USD LIGHT FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO;2021-06-30;3456479.02
FI;35.820.670/0001-39;051 FUTURA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2021-06-30;14010185.95
FI;35.822.722/0001-06;ITAÚ COLABORADORES SELEÇÃO MULTIFUNDOS MULTIMERCADO FICFI;2021-06-30;19053238.43
FI;35.822.736/0001-20;ITAÚ COLABORADORES AÇÕES DUNAMIS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2021-06-30;44178243.01
FI;35.822.752/0001-12;ITAÚ COLABORADORES GLOBAL DINÂMICO PLUS MULTIMERCADO FICFI;2021-06-30;33282316.46
FI;35.822.770/0001-02;OCCAM RETORNO ABSOLUTO SELEÇÃO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-06-30;1117277990.45
FI;35.822.791/0001-10;IMP APOLO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-06-30;10542443.01
FI;35.822.803/0001-06;DINAMITE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2021-06-30;18213053.75
FI;35.822.842/0001-03;ITAU LDG2 FUNDO DE INV EM COTAS DE FDOS DE INV MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;49735931.61
FI;35.822.852/0001-49;SANTANAITAU FICFI MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;34977667.89
FI;35.822.861/0001-30;ITAÚ GOLD II MULTIMERCADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2021-06-30;85880430.28
FI;35.822.879/0001-31;LEPARC II FICFI MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;18999043.42
FI;35.823.017/0001-23;ZICAFI FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR;2021-06-30;45322398.08
FI;35.823.033/0001-16;BCP F1 FICFI MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;25850135.20
FI;35.823.051/0001-06;MOSEL FICFI MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;47870063.48
FI;35.823.071/0001-79;F2L PRINCE CAPITAL FICFI MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;59184262.69
FI;35.823.082/0001-59;AMP ITAÚ FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR;2021-06-30;13081449.09
FI;35.823.098/0001-61;ITAÚ CECI FICFI MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;16652927.76
FI;35.823.121/0001-18;ITAÚ ESTRATÉGIA II S&P500® USD MULTIMERCADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2021-06-30;181312241.75
FI;35.823.351/0001-87;ITAÚ TESOURO AMERICANO 10 ANOS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-06-30;8039897.95
FI;35.823.433/0001-21;ITAÚ ZERAGEM RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO;2021-06-30;3184065140.09
FI;35.825.021/0001-20;ITAÚ GDP CENTRALIZADOR MULTIMERCADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2021-06-30;6568783595.44
FI;35.825.030/0001-11;KUMBA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR;2021-06-30;81320616.16
FI;35.825.040/0001-57;LANNISTER FICFI MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;12591680.94
FI;35.825.051/0001-37;CSHG ERP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO - CRED PRIV IE;2021-06-30;56781796.22
FI;35.825.067/0001-40;SANTANDER PB TOP 0901 FIC FI MULT CRÉD PRIV IE;2021-06-30;71185534.13
FI;35.825.088/0001-65;SANTANDER PB TOP 0610 FIC FI MULT CRÉD PRIV IE;2021-06-30;71183708.09
FI;35.828.634/0001-11;LAGO RICO FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO EXTERIOR;2021-06-30;15425842.95
FI;35.828.652/0001-01;GENOA CAPITAL RADAR MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2021-06-30;7917834923.72
FI;35.828.658/0001-70;VITREO BONDS BRL LIGHT FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO;2021-06-30;1470526.21
FI;35.828.676/0001-52;VITREO OURO PREV FUNDO DE INVESTIMENTO MULTIMERCADO;2021-06-30;107643772.96
FI;35.828.684/0001-07;GENOA CAPITAL RADAR FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO;2021-06-30;317874119.88
FI;35.828.701/0001-06;MILES SINGULAR MASTER FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR;2021-06-30;131612467.04
FI;35.828.705/0001-86;AF GLOBAL BONDS  FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;58521588.61
FI;35.828.712/0001-88;MILES CAIXA VIRTUS FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM AÇÕES;2021-06-30;82967513.29
FI;35.828.736/0001-37;GENOA CAPITAL RADAR VT FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO;2021-06-30;65675469.25
FI;35.844.755/0001-57;CA INDOSUEZ SOUVERAIN FUNDO DE INVESTIMENTO RENDA FIXA SIMPLES;2021-06-30;43127938.71
FI;35.844.762/0001-59;CA INDOSUEZ EMERGING MARKETS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES;2021-06-30;6862982.16
FI;35.844.770/0001-03;CA INDOSUEZ EMERGING MARKETS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2021-06-30;3940301.49
FI;35.844.780/0001-30;CA INDOSUEZ PENSION FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO;2021-06-30;74475692.34
FI;35.844.884/0001-45;INDIE 100 ICATU PREVIDÊNCIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-06-30;17527479.23
FI;35.844.894/0001-80;FORTAL FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;43050710.37
FI;35.844.896/0001-70;NUTREN FUNDO DE INVESTIMENTO EM AÇÕES;2021-06-30;173288852.92
FI;35.844.914/0001-13;ASTRAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2021-06-30;12093757.77
FI;35.844.917/0001-57;ISALENA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;15640588.21
FI;35.844.920/0001-70;CKY FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;16837617.58
FI;35.844.923/0001-04;AJSP1 FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR;2021-06-30;27301089.09
FI;35.844.928/0001-37;BZ PREVIDÊNCIA LOCAL FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR;2021-06-30;432434876.34
FI;35.844.932/0001-03;BAHIA AM LONG BIASED II ADVISORY FUNDO DE INVESTIMENTO EM COTAS DE FIM;2021-06-30;5959796.15
FI;35.844.934/0001-94;BAHIA AM MARAÚ G5 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-06-30;51789134.28
FI;35.844.937/0001-28;JBFO AUGME FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2021-06-30;97622023.07
FI;35.844.938/0001-72;MONTE VERDE FIC DE FIM CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;10813973.65
FI;35.844.941/0001-96;KAPITALO TARKUS EKIP FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM AÇÕES;2021-06-30;18692645.60
FI;35.844.942/0001-30;PANAMBY B PREVIDÊNCIA FIFE MÁSTER FUNDO DE INVESTIMENTO MULTIMERCADO;2021-06-30;15657181.13
FI;35.844.944/0001-20;CA INDOSUEZ BÉTON ICATU PREVIDENCIÁRIO FUNDO DE INVESTIMENTO MULTIMERCADO;2021-06-30;7450105.97
FI;35.844.947/0001-63;GIANTHEMA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2021-06-30;10941915.61
FI;35.844.953/0001-10;IRB LONDON FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR;2021-06-30;781276103.99
FI;35.844.956/0001-54;PWM RAB FUNDO DE INVESTIMENTO EM AÇÕES BDR NÍVEL I INVESTIMENTO NO EXTERIOR;2021-06-30;6902585.10
FI;35.844.963/0001-56;ICATU VANGUARDA CAP PARCERIAS II FUNDO DE INVESTIMENTO RENDA FIXA;2021-06-30;235449924.98
FI;35.844.969/0001-23;VITREO FOF SUPERPREVIDÊNCIA AÇÕES ICATU FUNDO DE INVESTIMENTO MULTIMERCADO;2021-06-30;20527643.05
FI;35.844.973/0001-91;BLP LSH1 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-06-30;36032073.32
FI;35.844.975/0001-80;BLP LSH1 FUNDO DE INVESTIMENTO MULTIMERCADO;2021-06-30;36467287.34
FI;35.844.983/0001-27;BRADESCO FIC DE FUNDOS DE INVESTIMENTO MULTIMERCADO SELEÇÃO MODERADO PGBL/VGBL;2021-06-30;1022727980.29
FI;35.844.987/0001-05;BRADESCO FIC DE FUNDOS DE INVESTIMENTO MULTIMERCADO SELEÇÃO CONSERVADOR PGBL/VGBL;2021-06-30;753875570.32
FI;35.844.995/0001-51;BRADESCO FIC DE FIM CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR PAROLIN 1925;2021-06-30;31764323.26
FI;35.844.998/0001-95;BRADESCO FIC DE FIM CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR PAROLIN 1930;2021-06-30;32685324.31
FI;35.844.999/0001-30;RADIOWORK FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2021-06-30;15864817.88
FI;35.845.001/0001-11;BRADESCO FIC DE FUNDOS DE INVESTIMENTO MULTIMERCADO MULTIGESTORES PLUS 2;2021-06-30;10682226.96
FI;35.845.002/0001-66;BRADESCO FIC DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO MULTIGESTORES SIRIUS;2021-06-30;11349269.96
FI;35.845.004/0001-55;BRADESCO FUNDO DE INVESTIMENTO EM AÇÕES MÁSTER PREVIDÊNCIA IBOVESPA ATIVO;2021-06-30;58625296.02
FI;35.845.010/0001-02;BRADESCO FUNDO DE INVESTIMENTO EM AÇÕES MÁSTER LONG BIASED;2021-06-30;77868669.43
FI;35.845.020/0001-48;BRADESCO MÁSTER FUNDO DE INVESTIMENTO CAMBIAL;2021-06-30;11338253.71
FI;35.845.029/0001-59;BRADESCO FIC DE FIA MULTIGESTORES POLARIS;2021-06-30;17846900.51
FI;35.845.044/0001-05;CLARITAS LONG SHORT FIC DE FUNDOS DE INVESTIMENTO MULTIMERCADO ÁGORA;2021-06-30;2114431.39
FI;35.845.046/0001-96;BRADESCO FIC DE FUNDOS DE INVESTIMENTO MULTIMERCADO CLARITAS LONG SHORT;2021-06-30;89666150.88
FI;35.845.048/0001-85;BRADESCO FIC DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR FORTUCE;2021-06-30;13131595.80
FI;35.847.465/0001-67;WESTERN B PREVIDÊNCIA MASTER FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO;2021-06-30;25949971.26
FI;35.847.471/0001-14;OCEANA B PREVIDÊNCIA FUNDO DE INVESTIMENTO EM AÇÕES MÁSTER;2021-06-30;28456344.35
FI;35.847.476/0001-47;FUNDO DA TUCA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;31853119.41
FI;35.847.484/0001-93;JBFO SPS FIC DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2021-06-30;56805773.88
FI;35.847.491/0001-95;WESTERN ASSET STB FUNDO DE INVESTIMENTO RENDA FIXA;2021-06-30;185942698.24
FI;35.847.495/0001-73;SUL AMÉRICA EQUITIES 30 FUNDO DE INVESTIMENTO EM AÇÕES;2021-06-30;2469639.84
FI;35.847.497/0001-62;ATLANTA FIC DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;18710276.47
FI;35.847.499/0001-51;PIPOCA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;27384657.66
FI;35.847.501/0001-92;DJM2 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;40253953.11
FI;35.847.502/0001-37;GARDA II FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;25746318.06
FI;35.847.505/0001-70;BRADESCO PRIVATE FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO S&P 500 BRL;2021-06-30;409549834.15
FI;35.847.510/0001-83;ATHENA ICATU II FUNDO DE INVESTIMENTO EM AÇÕES PREVIDENCIÁRIO FIFE;2021-06-30;16897643.39
FI;35.847.514/0001-61;GOLDSTAR FIC DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;10856862.14
FI;35.847.518/0001-40;EL CHALTEN FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2021-06-30;15235334.62
FI;35.847.519/0001-94;G5 SANTORINI FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;187186587.27
FI;35.847.520/0001-19;G5 DIAMOND FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;47300140.35
FI;35.847.529/0001-20;G5 PLATINUM FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;15724729.26
FI;35.847.533/0001-98;CONSTÂNCIA COVILHÃ FIC DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-06-30;8110647.93
FI;35.847.891/0001-09;BRADESCO FIC DE FUNDO DE INVESTIMENTO EM AÇÕES SMALL CAP 2;2021-06-30;17384070.75
FI;35.847.894/0001-34;BRADESCO FIC DE FUNDO DE INVESTIMENTO EM AÇÕES LONG ONLY 2;2021-06-30;15626159.03
FI;35.847.901/0001-06;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO SIGMA;2021-06-30;58709867.29
FI;35.847.960/0001-76;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO ÔMEGA;2021-06-30;42643399.32
FI;35.847.968/0001-32;BRADESCO FIC DE FIM CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR NOVO MOMENTO;2021-06-30;266553560.92
FI;35.847.977/0001-23;INDIE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES ÁGORA;2021-06-30;4948588.16
